Sub-Domain,"Invoice #","POS Date","Product Type","Manufacturer name","Category name","Product Name",SKU,"Qty Sold",Price,Total
istore,27690,"18-04-25 3:08 pm",Standard,,Vape,"Liquid (25)",1226462,1,25.00,25.00
phonelab,4355,"18-04-25 3:07 pm",Standard,,Vape,Mod,424283,2,5.00,10.00
phonelab,4355,"18-04-25 3:07 pm",Standard,Other,Vape,"Other Liquid 2",978597,1,5.00,5.00
tesco,15418,"18-04-25 3:04 pm",Standard,Aokus,Accessories,"Aokus Wallet",1021006,1,35.00,35.00
gort1,15909,"18-04-25 3:02 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,7.00,7.00
istore,27689,"18-04-25 3:00 pm",Standard,.,Vape,". LIQUID 50",424282,1,50.00,50.00
gort1,15908,"18-04-25 2:53 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,15.00,15.00
istore,27688,"18-04-25 2:45 pm",Standard,.,Vape,". LIQUID 20",595655,1,39.00,39.00
gort1,15907,"18-04-25 2:39 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phoneshop,15563,"18-04-25 2:02 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
phoneshop,15563,"18-04-25 2:02 pm",Standard,,Accessories,"Samsung - 45W USB-C Wall Plug Black",1181762,1,30.00,30.00
istore,27686,"18-04-25 1:44 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,15906,"18-04-25 1:42 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
phonelab,4354,"18-04-25 1:32 pm",Standard,,Vape,Mod,424283,1,15.00,15.00
phonelab,4354,"18-04-25 1:32 pm",Standard,Other,Vape,"Other Liquid 2",978597,1,5.00,5.00
tesco,15413,"18-04-25 1:20 pm",Standard,Budi,Accessories,"Budi Type C 1M Cable",6971536926710,1,10.00,10.00
gort1,15905,"18-04-25 1:19 pm",Standard,Samsung,Accessories,"Samsung Samsung 25W Fast Charger and Cable",235221,1,30.00,30.00
gort1,15905,"18-04-25 1:19 pm",Standard,,Accessories,"iPhone Lightning to USB Cable",249186,1,15.00,15.00
tesco,15412,"18-04-25 1:13 pm",Standard,,Amazon,"Amazon Firestick 4K",1030794,1,90.00,90.00
tesco,15411,"18-04-25 1:13 pm",Standard,,,"Gaming headphones",1396455,1,25.00,25.00
istore,27685,"18-04-25 1:13 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
istore,27684,"18-04-25 1:11 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phonelab,4353,"18-04-25 1:10 pm",Standard,,Vape,Mod,424283,1,15.00,15.00
phonelab,4353,"18-04-25 1:10 pm",Standard,Other,Vape,"Other Liquid 2",978597,2,5.00,10.00
istore,27683,"18-04-25 1:00 pm",Standard,,Vape,"LIQUID 12",978598,1,12.00,12.00
tesco,15410,"18-04-25 12:59 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,27682,"18-04-25 12:58 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,25.00,25.00
phonelab,4350,"18-04-25 12:24 pm",Standard,,Vape,Mod,424283,1,8.00,8.00
istore,27681,"18-04-25 12:18 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
phonelab,4349,"18-04-25 12:04 pm",Standard,Hoco,Accessories,"Hoco Hoco GM4 Phantom Superconducting Fiber Mobile Game Finger Cots",6931474750297,1,35.00,35.00
gort1,15904,"18-04-25 12:00 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,25.00,25.00
tesco,15407,"18-04-25 11:46 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phonelab,4348,"18-04-25 11:44 am",Standard,,Vape,Mod,424283,1,5.00,5.00
gort1,15903,"18-04-25 11:42 am",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,27680,"18-04-25 11:06 am",Standard,.,Vape,". LIQUID 50",424282,1,42.00,42.00
tesco,15404,"18-04-25 10:47 am",Standard,Samsung,Accessories,"Samsung Samsung - 25W USB-C Wall Plug White",8806090973321,1,25.00,25.00
istore,27679,"18-04-25 10:29 am",Standard,.,Vape,". LIQUID 20",595655,1,19.00,19.00
istore,27679,"18-04-25 10:29 am",Standard,.,Vape,". LIQUID 50",424282,1,36.00,36.00
istore,27678,"18-04-25 10:10 am",Standard,Hoco,Accessories,"Hoco Hoco J101 Ultra Thin 22.5W  Full Compatible Powerbank (10000mAh) White",6931474782489,1,30.00,30.00
gort1,15902,"17-04-25 6:03 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
istore,27677,"17-04-25 5:56 pm",Standard,.,Vape,". LIQUID 50",424282,1,50.00,50.00
istore,27677,"17-04-25 5:56 pm",Standard,,Vape,"LIQUID 20",1029886,1,70.00,70.00
phonelab,4347,"17-04-25 5:55 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phonelab,4346,"17-04-25 5:54 pm",Standard,.,Vape,". Liquid-1",556824,-1,6.00,-6.00
istore,27676,"17-04-25 5:50 pm",Standard,.,Vape,". LIQUID 50",424282,1,30.00,30.00
gort1,15901,"17-04-25 5:47 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,18.00,18.00
gort1,15900,"17-04-25 5:42 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,27675,"17-04-25 5:41 pm",Standard,.,Vape,". LIQUID 20",595655,1,29.00,29.00
gort1,15899,"17-04-25 5:36 pm",Standard,,,"Generic Type-C cable",1225865,1,10.00,10.00
istore,27674,"17-04-25 5:35 pm",Standard,,Vape,"LIQUID 12",978598,1,12.00,12.00
istore,27673,"17-04-25 5:34 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phoneshop,15562,"17-04-25 5:26 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,15898,"17-04-25 5:26 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,27672,"17-04-25 5:25 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
gort1,15897,"17-04-25 5:24 pm",Standard,,,"Samsung Type-C Cable",1181761,1,15.00,15.00
phoneshop,15561,"17-04-25 5:24 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
istore,27671,"17-04-25 5:23 pm",Standard,.,Vape,". LIQUID 50",424282,1,55.00,55.00
tesco,15400,"17-04-25 5:13 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phoneshop,15560,"17-04-25 5:01 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phonelab,4345,"17-04-25 4:59 pm",Standard,.,Vape,". Liquid-1",556824,1,15.00,15.00
gort1,15896,"17-04-25 4:23 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phoneshop,15559,"17-04-25 4:18 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,6.00,6.00
gort1,15895,"17-04-25 4:15 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
tesco,15396,"17-04-25 4:12 pm",Standard,,Accessories,"Apple Lightning Cable",539804,1,15.00,15.00
phoneshop,15558,"17-04-25 4:11 pm",Standard,Hoco,Accessories,"Hoco Hoco  HN11 4-sided Promotional 360 Rotating Hook Display Stand",HOCOHN1211STAND,1,25.00,25.00
phoneshop,15558,"17-04-25 4:11 pm",Standard,,,"IPAD 10th GEN 256GB",1309393,1,349.00,349.00
gort1,15894,"17-04-25 4:05 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,18.00,18.00
istore,27670,"17-04-25 4:03 pm",Standard,,Vape,"LIQUID 8",1017597,1,8.00,8.00
phonelab,4344,"17-04-25 3:55 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
phoneshop,15557,"17-04-25 3:43 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,15893,"17-04-25 3:36 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phoneshop,15556,"17-04-25 3:34 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
gort1,15892,"17-04-25 3:26 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phoneshop,15555,"17-04-25 3:24 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phonelab,4343,"17-04-25 3:21 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
tesco,15393,"17-04-25 3:04 pm",Standard,Budi,Accessories,"Budi Lighting Cable 1M",6971536920244,1,10.00,10.00
gort1,15891,"17-04-25 3:03 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,27668,"17-04-25 2:30 pm",Standard,.,Vape,". LIQUID 20",595655,1,18.00,18.00
phonelab,4342,"17-04-25 2:29 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
gort1,15890,"17-04-25 2:24 pm",Standard,,Accessories,"Fast Charger (18650)",482112,1,25.00,25.00
gort1,15888,"17-04-25 2:20 pm",Standard,,Vape,Mod,424283,1,15.00,15.00
gort1,15888,"17-04-25 2:20 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,15887,"17-04-25 2:14 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,15.00,15.00
phonelab,4341,"17-04-25 2:13 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,15886,"17-04-25 2:00 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
phoneshop,15554,"17-04-25 1:59 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,15885,"17-04-25 1:59 pm",Standard,,Accessories,"Hoco C91B Type-C 20W PD Power Adapter White",6931474753373,1,20.00,20.00
gort1,15884,"17-04-25 1:56 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,45.00,45.00
gort1,15884,"17-04-25 1:56 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,15883,"17-04-25 1:49 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phonelab,4340,"17-04-25 1:48 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,27667,"17-04-25 1:47 pm",Standard,.,Vape,". LIQUID 50",424282,1,37.00,37.00
istore,27666,"17-04-25 1:34 pm",Standard,.,Vape,". LIQUID 50",424282,1,34.00,34.00
istore,27666,"17-04-25 1:34 pm",Standard,,Vape,"LIQUID 5",216973,1,5.00,5.00
gort1,15882,"17-04-25 1:33 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,15.00,15.00
gort1,15882,"17-04-25 1:33 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,15881,"17-04-25 1:27 pm",Standard,.,Accessories,". FM Transmitter B/L",348932,1,25.00,25.00
phonelab,4339,"17-04-25 1:24 pm",Standard,,Vape,Mod,424283,1,15.00,15.00
phonelab,4339,"17-04-25 1:24 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phoneshop,15553,"17-04-25 1:22 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,6.00,6.00
phoneshop,15552,"17-04-25 1:21 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,20.00,20.00
istore,27665,"17-04-25 1:19 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
tesco,15389,"17-04-25 1:09 pm",Standard,Generic,"Mobile Covers","Generic Wired Headphones",216165,1,25.00,25.00
gort1,15880,"17-04-25 1:08 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,15879,"17-04-25 12:53 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,15879,"17-04-25 12:53 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
ennis,22125,"17-04-25 12:50 pm",Standard,Hoco,Accessories,"Hoco Hoco EW36 Delicate true wireless BT headset White",6931474791399,1,35.00,35.00
gort1,15878,"17-04-25 12:35 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
istore,27664,"17-04-25 12:05 pm",Standard,,Vape,"LIQUID 5",216973,1,5.00,5.00
phonelab,4336,"17-04-25 12:05 pm",Standard,,Accessories,"Apple Lightning Cable",539804,1,30.00,30.00
phonelab,4335,"17-04-25 11:47 am",Standard,.,Vape,". LIQUID 20",595655,1,18.00,18.00
gort1,15877,"17-04-25 11:47 am",Standard,,Accessories,"Sony PS5 controller",1207536,1,75.00,75.00
tesco,15383,"17-04-25 11:46 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
gort1,15876,"17-04-25 11:39 am",Standard,SanDisk,"Mobile Covers","SanDisk SD CARD 128GB",725102,1,40.00,40.00
gort1,15875,"17-04-25 11:38 am",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
gort1,15875,"17-04-25 11:38 am",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,27662,"17-04-25 11:37 am",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
istore,27661,"17-04-25 11:34 am",Standard,.,Vape,". LIQUID 50",424282,1,39.00,39.00
istore,27661,"17-04-25 11:34 am",Standard,.,Vape,". LIQUID 20",595655,1,14.00,14.00
tesco,15382,"17-04-25 11:33 am",Standard,,Service,Cleaning,908004,1,10.00,10.00
tesco,15380,"17-04-25 11:28 am",Standard,Aokus,Accessories,"Aokus Wallet",1021006,1,30.00,30.00
istore,27660,"17-04-25 10:52 am",Standard,.,Vape,". LIQUID 50",424282,1,36.50,36.50
gort1,15873,"17-04-25 10:31 am",Standard,,Lyca,"Lyca Topup 20",1182208,1,20.00,20.00
gort1,15872,"17-04-25 10:21 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,2,8.00,16.00
tesco,15377,"16-04-25 5:59 pm",Standard,"all models","Mobile Covers","all models HDMI Cable 5M",182174,1,10.00,10.00
istore,27659,"16-04-25 5:58 pm",Standard,.,Vape,". Liquid-1",556824,1,106.00,106.00
phonelab,4334,"16-04-25 5:58 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,27658,"16-04-25 5:54 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
tesco,15376,"16-04-25 5:50 pm",Standard,Budi,Accessories,"Budi Type C 1M Cable",6971536926710,1,10.00,10.00
gort1,15871,"16-04-25 5:47 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,18.00,18.00
gort1,15870,"16-04-25 5:47 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,17.00,17.00
tesco,15375,"16-04-25 5:46 pm",Standard,Hoco,Accessories,"Hoco CA53 Intelligent Magnetic Dashboard In-Car Holder Black&Grey",6942007606660,1,20.00,20.00
istore,27657,"16-04-25 5:45 pm",Standard,.,Vape,". LIQUID 20",595655,1,22.00,22.00
phonelab,4333,"16-04-25 5:41 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,6,5.00,30.00
istore,27656,"16-04-25 5:40 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
istore,27655,"16-04-25 5:34 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
phoneshop,15548,"16-04-25 5:24 pm",Standard,,Vape,"LIQUID 8",1017597,2,8.00,16.00
gort1,15869,"16-04-25 5:11 pm",Standard,,,"32GB USB Stick",1391386,1,20.00,20.00
gort1,15868,"16-04-25 5:10 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
phoneshop,15547,"16-04-25 5:09 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
gort1,15866,"16-04-25 5:09 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,5.00,5.00
gort1,15865,"16-04-25 5:09 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,5.00,5.00
tesco,15373,"16-04-25 5:06 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
istore,27654,"16-04-25 5:02 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,2,8.00,16.00
istore,27652,"16-04-25 5:00 pm",Standard,,Vape,"LIQUID 12",978598,1,12.00,12.00
istore,27651,"16-04-25 4:54 pm",Standard,.,Vape,". LIQUID 20",595655,1,22.00,22.00
istore,27650,"16-04-25 4:45 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
istore,27649,"16-04-25 4:45 pm",Standard,,Vape,Mod,424283,1,25.00,25.00
istore,27649,"16-04-25 4:45 pm",Standard,,Vape,"LIQUID 12",978598,1,12.00,12.00
phonelab,4332,"16-04-25 4:40 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,25.00,25.00
istore,27648,"16-04-25 4:33 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
istore,27647,"16-04-25 4:30 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phonelab,4331,"16-04-25 4:17 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,27646,"16-04-25 4:15 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
gort1,15863,"16-04-25 4:11 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,60.00,60.00
gort1,15863,"16-04-25 4:11 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,27645,"16-04-25 4:04 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
istore,27644,"16-04-25 4:00 pm",Standard,,Vape,Mod,424283,1,30.00,30.00
istore,27644,"16-04-25 4:00 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
tesco,15372,"16-04-25 3:58 pm",Standard,,Watches,"Smart Watch",541724,1,85.00,85.00
gort1,15861,"16-04-25 3:55 pm",Standard,Budi,Accessories,"Budi Lighting Cable 1M",6971536920244,2,10.00,20.00
istore,27643,"16-04-25 3:41 pm",Standard,.,Vape,". LIQUID 20",595655,1,32.50,32.50
istore,27642,"16-04-25 3:41 pm",Standard,.,Vape,". LIQUID 20",595655,1,29.00,29.00
istore,27641,"16-04-25 3:12 pm",Standard,.,Vape,". LIQUID 20",595655,1,24.00,24.00
istore,27640,"16-04-25 2:54 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,27639,"16-04-25 2:34 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
tesco,15369,"16-04-25 2:28 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,27638,"16-04-25 2:27 pm",Standard,"ChargingPort Clean","ChargingPort Clean","ChargingPort Clean ChargingPort Clean",595656,1,15.00,15.00
istore,27637,"16-04-25 1:52 pm",Standard,,Vape,"LIQUID 12",978598,1,12.00,12.00
gort1,15859,"16-04-25 1:43 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phoneshop,15545,"16-04-25 1:17 pm",Standard,.,Vape,". LIQUID 20",595655,1,14.00,14.00
istore,27636,"16-04-25 1:09 pm",Standard,,Vape,"LIQUID 12",978598,1,12.00,12.00
istore,27635,"16-04-25 1:09 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,25.00,25.00
phonelab,4328,"16-04-25 1:06 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,15.00,15.00
phonelab,4327,"16-04-25 12:54 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,15858,"16-04-25 12:52 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
phonelab,4326,"16-04-25 12:31 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,15857,"16-04-25 12:01 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,15857,"16-04-25 12:01 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,27634,"16-04-25 11:53 am",Standard,,Tablets,"Tablet cover and tempered glass",651298,1,35.00,35.00
istore,27633,"16-04-25 11:50 am",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
gort1,15856,"16-04-25 11:38 am",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,15855,"16-04-25 11:20 am",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,15855,"16-04-25 11:20 am",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,27632,"16-04-25 11:19 am",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
istore,27631,"16-04-25 11:17 am",Standard,.,Vape,". LIQUID 10",571568,1,13.00,13.00
gort1,15854,"16-04-25 11:12 am",Standard,,Accessories,"iPhone Lightning to USB Cable",249186,1,15.00,15.00
gort1,15853,"16-04-25 11:11 am",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
tesco,15368,"16-04-25 11:07 am",Standard,,Accessories,"Sony PS5 controller",1207536,1,80.00,80.00
istore,27630,"16-04-25 11:06 am",Standard,,Vape,"LIQUID 20",1029886,1,17.00,17.00
tesco,15365,"16-04-25 10:53 am",Standard,.,Accessories,". FM Transmitter B/L",348932,1,35.00,35.00
istore,27629,"16-04-25 10:52 am",Standard,Hoco,Accessories,"Hoco Hoco J114 Ultra Slim Built In Cable PowerBank 10000 mAh Black",6942007601856,1,30.00,30.00
ipear,5161,"16-04-25 10:51 am",Standard,"ChargingPort Clean","ChargingPort Clean","ChargingPort Clean ChargingPort Clean",595656,1,35.00,35.00
gort1,15852,"16-04-25 10:35 am",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
istore,27628,"16-04-25 10:32 am",Standard,.,Vape,". LIQUID 10",571568,1,9.00,9.00
gort1,15851,"16-04-25 10:18 am",Standard,,Accessories,"Samsung - 45W USB-C Wall Plug Black",1181762,1,30.00,30.00
tesco,15364,"16-04-25 9:55 am",Standard,Budi,Accessories,"Budi Type C 1M Cable",6971536926710,1,10.00,10.00
tesco,15363,"16-04-25 9:53 am",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
gort1,15850,"15-04-25 6:01 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,22.00,22.00
istore,27627,"15-04-25 5:58 pm",Standard,.,Vape,". LIQUID 50",424282,1,90.00,90.00
istore,27626,"15-04-25 5:57 pm",Standard,.,Vape,". Liquid-1",556824,1,111.00,111.00
gort1,15849,"15-04-25 5:43 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
istore,27625,"15-04-25 5:42 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,46.00,46.00
phonelab,4324,"15-04-25 5:41 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,23.00,23.00
tesco,15356,"15-04-25 5:36 pm",Standard,,Watches,"Smart Watch",541724,1,50.00,50.00
gort1,15848,"15-04-25 5:35 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
gort1,15847,"15-04-25 5:07 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
tesco,15355,"15-04-25 4:53 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
ipear,5160,"15-04-25 4:44 pm",Standard,"ChargingPort Clean","ChargingPort Clean","ChargingPort Clean ChargingPort Clean",595656,1,35.00,35.00
ipear,5159,"15-04-25 4:43 pm",Standard,,Repair,"iPhone X Screen",222954,1,80.00,80.00
gort1,15846,"15-04-25 4:36 pm",Standard,,,"Samsung Type-C Cable",1181761,1,15.00,15.00
istore,27624,"15-04-25 4:18 pm",Standard,,Vape,Mod,424283,1,15.00,15.00
tesco,15351,"15-04-25 4:16 pm",Standard,Budi,Accessories,"Budi Type C 1M Cable",6971536926710,1,10.00,10.00
gort1,15845,"15-04-25 4:15 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,15844,"15-04-25 3:43 pm",Standard,"Lyca Mobile",Lyca,"Lyca Mobile Lyca Sim 15",1182205,1,15.00,15.00
phoneshop,15543,"15-04-25 3:34 pm",Standard,.,Accessories,". FM Transmitter B/L",348932,1,30.00,30.00
phonelab,4323,"15-04-25 3:31 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,15843,"15-04-25 3:22 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,17.00,17.00
gort1,15842,"15-04-25 2:47 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,18.00,18.00
gort1,15842,"15-04-25 2:47 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phonelab,4322,"15-04-25 2:45 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,15.00,15.00
tesco,15348,"15-04-25 2:35 pm",Standard,Budi,Accessories,"Budi Type C 2M Cable",6971536924990,1,15.00,15.00
tesco,15347,"15-04-25 2:33 pm",Standard,,Accessories,"Apple 20W Plug",1071760,1,30.00,30.00
tesco,15347,"15-04-25 2:33 pm",Standard,,Accessories,"Apple Lightning Cable",539804,1,20.00,20.00
gort1,15841,"15-04-25 2:11 pm",Standard,,Vape,Mod,424283,1,30.00,30.00
gort1,15841,"15-04-25 2:11 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,15841,"15-04-25 2:11 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
tesco,15346,"15-04-25 1:57 pm",Standard,,Accessories,"Sony PS5 controller",1207536,1,80.00,80.00
tesco,15345,"15-04-25 1:26 pm",Standard,SanDisk,"Mobile Covers","SanDisk SD CARD 64GB",648685,1,25.00,25.00
phonelab,4321,"15-04-25 1:25 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,15840,"15-04-25 1:25 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
phoneshop,15542,"15-04-25 1:21 pm",Standard,,Amazon,"Amazon Firestick 4K",1030794,1,65.00,65.00
gort1,15839,"15-04-25 1:13 pm",Standard,,Accessories,"2D Tempered Glass",918748,1,15.00,15.00
gort1,15838,"15-04-25 1:12 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,15837,"15-04-25 12:57 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
tesco,15343,"15-04-25 12:54 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
gort1,15836,"15-04-25 12:53 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
phonelab,4319,"15-04-25 12:35 pm",Standard,,"Samsung Earphones","Samsung Earphones",617794,1,25.00,25.00
istore,27623,"15-04-25 12:27 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phonelab,4318,"15-04-25 12:24 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,18.00,18.00
istore,27622,"15-04-25 12:22 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,35.00,35.00
phonelab,4317,"15-04-25 12:11 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phoneshop,15540,"15-04-25 12:04 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
